t_ms,V_mV,n,h,alpha,volL_L,PAO2_mmHg,PaO2_mmHg,gtonic_nS,SaO2_pct
7.69465221e+03,6.35556786e+00,6.82568437e-01,7.38192693e-01,7.14180511e-03,2.28174854e+00,8.53145705e+01,7.74018122e+01,1.91338364e-01,9.38617550e+01
7.69465654e+03,6.36533426e+00,6.88229712e-01,7.38177860e-01,7.14480740e-03,2.28175787e+00,8.53147653e+01,7.74018501e+01,1.91338122e-01,9.38617621e+01
7.69466087e+03,6.37211387e+00,6.93795678e-01,7.38163018e-01,7.14781115e-03,2.28176720e+00,8.53149601e+01,7.74018880e+01,1.91337880e-01,9.38617691e+01
7.69466521e+03,6.37593004e+00,6.99265820e-01,7.38148170e-01,7.15081583e-03,2.28177654e+00,8.53151552e+01,7.74019259e+01,1.91337637e-01,9.38617762e+01
7.69466954e+03,6.37680750e+00,7.04639756e-01,7.38133318e-01,7.15382089e-03,2.28178588e+00,8.53153503e+01,7.74019638e+01,1.91337395e-01,9.38617832e+01
7.69467387e+03,6.37477230e+00,7.09917237e-01,7.38118468e-01,7.15682584e-03,2.28179523e+00,8.53155457e+01,7.74020017e+01,1.91337153e-01,9.38617903e+01
7.69467820e+03,6.36985180e+00,7.15098139e-01,7.38103623e-01,7.15983014e-03,2.28180458e+00,8.53157411e+01,7.74020396e+01,1.91336911e-01,9.38617973e+01
7.69468253e+03,6.36207459e+00,7.20182459e-01,7.38088785e-01,7.16283328e-03,2.28181394e+00,8.53159367e+01,7.74020775e+01,1.91336668e-01,9.38618044e+01
7.69468687e+03,6.35147050e+00,7.25170311e-01,7.38073960e-01,7.16583475e-03,2.28182330e+00,8.53161324e+01,7.74021154e+01,1.91336426e-01,9.38618114e+01
7.69469120e+03,6.33807054e+00,7.30061922e-01,7.38059149e-01,7.16883406e-03,2.28183267e+00,8.53163283e+01,7.74021533e+01,1.91336184e-01,9.38618185e+01
7.69469553e+03,6.32190682e+00,7.34857623e-01,7.38044357e-01,7.17183069e-03,2.28184204e+00,8.53165243e+01,7.74021912e+01,1.91335942e-01,9.38618255e+01
7.69469986e+03,6.30301252e+00,7.39557851e-01,7.38029587e-01,7.17482416e-03,2.28185142e+00,8.53167205e+01,7.74022291e+01,1.91335699e-01,9.38618326e+01
7.69470420e+03,6.28142186e+00,7.44163137e-01,7.38014842e-01,7.17781397e-03,2.28186080e+00,8.53169168e+01,7.74022670e+01,1.91335457e-01,9.38618396e+01
7.69470940e+03,6.25194237e+00,7.49575438e-01,7.37997151e-01,7.18140319e-03,2.28187209e+00,8.53171530e+01,7.74023126e+01,1.91335166e-01,9.38618481e+01
7.69471461e+03,6.21867867e+00,7.54852640e-01,7.37979508e-01,7.18498558e-03,2.28188339e+00,8.53173894e+01,7.74023582e+01,1.91334874e-01,9.38618566e+01
7.69471982e+03,6.18169530e+00,7.59996153e-01,7.37961916e-01,7.18856029e-03,2.28189469e+00,8.53176260e+01,7.74024038e+01,1.91334583e-01,9.38618651e+01
7.69472503e+03,6.14105842e+00,7.65007543e-01,7.37944381e-01,7.19212651e-03,2.28190600e+00,8.53178628e+01,7.74024494e+01,1.91334291e-01,9.38618736e+01
7.69473024e+03,6.09683557e+00,7.69888515e-01,7.37926909e-01,7.19568340e-03,2.28191732e+00,8.53180998e+01,7.74024949e+01,1.91334000e-01,9.38618821e+01
7.69473545e+03,6.04909557e+00,7.74640901e-01,7.37909503e-01,7.19923017e-03,2.28192864e+00,8.53183370e+01,7.74025405e+01,1.91333709e-01,9.38618905e+01
7.69474066e+03,5.99790837e+00,7.79266647e-01,7.37892170e-01,7.20276600e-03,2.28193997e+00,8.53185744e+01,7.74025861e+01,1.91333417e-01,9.38618990e+01
7.69474587e+03,5.94334484e+00,7.83767803e-01,7.37874914e-01,7.20629010e-03,2.28195131e+00,8.53188120e+01,7.74026317e+01,1.91333126e-01,9.38619075e+01
7.69475107e+03,5.88547669e+00,7.88146506e-01,7.37857739e-01,7.20980167e-03,2.28196266e+00,8.53190498e+01,7.74026773e+01,1.91332834e-01,9.38619160e+01
7.69475752e+03,5.80937308e+00,7.93400572e-01,7.37836596e-01,7.21413009e-03,2.28197671e+00,8.53193445e+01,7.74027337e+01,1.91332473e-01,9.38619265e+01
7.69476397e+03,5.72845470e+00,7.98474747e-01,7.37815592e-01,7.21843666e-03,2.28199078e+00,8.53196394e+01,7.74027902e+01,1.91332113e-01,9.38619370e+01
7.69477042e+03,5.64286058e+00,8.03373510e-01,7.37794734e-01,7.22271991e-03,2.28200486e+00,8.53199346e+01,7.74028466e+01,1.91331752e-01,9.38619475e+01
7.69477943e+03,5.51567303e+00,8.09934436e-01,7.37765841e-01,7.22866404e-03,2.28202455e+00,8.53203477e+01,7.74029255e+01,1.91331247e-01,9.38619622e+01
7.69478883e+03,5.37392916e+00,8.16438336e-01,7.37736031e-01,7.23481058e-03,2.28204512e+00,8.53207794e+01,7.74030079e+01,1.91330721e-01,9.38619775e+01
7.69479530e+03,5.27129535e+00,8.20716852e-01,7.37715736e-01,7.23900327e-03,2.28205928e+00,8.53210767e+01,7.74030645e+01,1.91330359e-01,9.38619880e+01
7.69480177e+03,5.16463623e+00,8.24841767e-01,7.37695617e-01,7.24316566e-03,2.28207345e+00,8.53213742e+01,7.74031211e+01,1.91329997e-01,9.38619986e+01
7.69480823e+03,5.05408953e+00,8.28817857e-01,7.37675680e-01,7.24729642e-03,2.28208763e+00,8.53216721e+01,7.74031778e+01,1.91329635e-01,9.38620091e+01
7.69481470e+03,4.93979148e+00,8.32649868e-01,7.37655930e-01,7.25139420e-03,2.28210183e+00,8.53219702e+01,7.74032344e+01,1.91329273e-01,9.38620197e+01
7.69482117e+03,4.82187665e+00,8.36342505e-01,7.37636370e-01,7.25545770e-03,2.28211603e+00,8.53222687e+01,7.74032911e+01,1.91328911e-01,9.38620302e+01
7.69482764e+03,4.70047765e+00,8.39900421e-01,7.37617005e-01,7.25948565e-03,2.28213024e+00,8.53225674e+01,7.74033477e+01,1.91328549e-01,9.38620407e+01
7.69483410e+03,4.57572502e+00,8.43328200e-01,7.37597838e-01,7.26347678e-03,2.28214447e+00,8.53228664e+01,7.74034044e+01,1.91328187e-01,9.38620513e+01
7.69484057e+03,4.44774701e+00,8.46630348e-01,7.37578872e-01,7.26742989e-03,2.28215870e+00,8.53231656e+01,7.74034610e+01,1.91327824e-01,9.38620618e+01
7.69484704e+03,4.31666948e+00,8.49811288e-01,7.37560111e-01,7.27134376e-03,2.28217295e+00,8.53234652e+01,7.74035177e+01,1.91327462e-01,9.38620724e+01
7.69485351e+03,4.18261574e+00,8.52875346e-01,7.37541556e-01,7.27521723e-03,2.28218720e+00,8.53237650e+01,7.74035743e+01,1.91327100e-01,9.38620829e+01
7.69485997e+03,4.04570647e+00,8.55826752e-01,7.37523210e-01,7.27904918e-03,2.28220146e+00,8.53240650e+01,7.74036310e+01,1.91326738e-01,9.38620935e+01
7.69486644e+03,3.90605962e+00,8.58669628e-01,7.37505074e-01,7.28283850e-03,2.28221573e+00,8.53243654e+01,7.74036877e+01,1.91326376e-01,9.38621040e+01
7.69487291e+03,3.76379035e+00,8.61407990e-01,7.37487151e-01,7.28658414e-03,2.28223002e+00,8.53246660e+01,7.74037443e+01,1.91326013e-01,9.38621145e+01
7.69487821e+03,3.64524413e+00,8.63578332e-01,7.37472613e-01,7.28962243e-03,2.28224174e+00,8.53249127e+01,7.74037908e+01,1.91325716e-01,9.38621232e+01
7.69488352e+03,3.52507047e+00,8.65683113e-01,7.37458218e-01,7.29263010e-03,2.28225346e+00,8.53251595e+01,7.74038373e+01,1.91325419e-01,9.38621318e+01
7.69488882e+03,3.40332854e+00,8.67724374e-01,7.37443969e-01,7.29560664e-03,2.28226519e+00,8.53254066e+01,7.74038838e+01,1.91325122e-01,9.38621405e+01
7.69489412e+03,3.28007621e+00,8.69704108e-01,7.37429864e-01,7.29855154e-03,2.28227693e+00,8.53256538e+01,7.74039302e+01,1.91324825e-01,9.38621491e+01
7.69489943e+03,3.15537003e+00,8.71624252e-01,7.37415904e-01,7.30146430e-03,2.28228867e+00,8.53259012e+01,7.74039767e+01,1.91324528e-01,9.38621578e+01
7.69490473e+03,3.02926523e+00,8.73486693e-01,7.37402090e-01,7.30434446e-03,2.28230042e+00,8.53261487e+01,7.74040232e+01,1.91324231e-01,9.38621664e+01
7.69491003e+03,2.90181571e+00,8.75293264e-01,7.37388422e-01,7.30719158e-03,2.28231218e+00,8.53263964e+01,7.74040697e+01,1.91323933e-01,9.38621751e+01
7.69491534e+03,2.77307408e+00,8.77045746e-01,7.37374899e-01,7.31000522e-03,2.28232394e+00,8.53266443e+01,7.74041162e+01,1.91323636e-01,9.38621837e+01
7.69492064e+03,2.64309163e+00,8.78745871e-01,7.37361521e-01,7.31278499e-03,2.28233571e+00,8.53268923e+01,7.74041627e+01,1.91323339e-01,9.38621924e+01
7.69492595e+03,2.51191839e+00,8.80395317e-01,7.37348288e-01,7.31553050e-03,2.28234748e+00,8.53271404e+01,7.74042092e+01,1.91323042e-01,9.38622010e+01
7.69493125e+03,2.37960309e+00,8.81995715e-01,7.37335200e-01,7.31824140e-03,2.28235926e+00,8.53273888e+01,7.74042557e+01,1.91322745e-01,9.38622097e+01
7.69493655e+03,2.24619320e+00,8.83548643e-01,7.37322256e-01,7.32091736e-03,2.28237105e+00,8.53276373e+01,7.74043022e+01,1.91322447e-01,9.38622183e+01
7.69494186e+03,2.11173495e+00,8.85055634e-01,7.37309456e-01,7.32355806e-03,2.28238284e+00,8.53278859e+01,7.74043487e+01,1.91322150e-01,9.38622270e+01
7.69494716e+03,1.97627334e+00,8.86518170e-01,7.37296800e-01,7.32616321e-03,2.28239463e+00,8.53281347e+01,7.74043952e+01,1.91321853e-01,9.38622356e+01
7.69495246e+03,1.83985216e+00,8.87937690e-01,7.37284286e-01,7.32873256e-03,2.28240643e+00,8.53283836e+01,7.74044417e+01,1.91321556e-01,9.38622443e+01
7.69495777e+03,1.70251403e+00,8.89315583e-01,7.37271915e-01,7.33126587e-03,2.28241824e+00,8.53286326e+01,7.74044882e+01,1.91321258e-01,9.38622530e+01
7.69496307e+03,1.56430037e+00,8.90653198e-01,7.37259685e-01,7.33376292e-03,2.28243005e+00,8.53288818e+01,7.74045347e+01,1.91320961e-01,9.38622616e+01
7.69496837e+03,1.42525147e+00,8.91951836e-01,7.37247595e-01,7.33622353e-03,2.28244186e+00,8.53291312e+01,7.74045812e+01,1.91320664e-01,9.38622703e+01
7.69497368e+03,1.28540650e+00,8.93212758e-01,7.37235646e-01,7.33864754e-03,2.28245368e+00,8.53293807e+01,7.74046277e+01,1.91320366e-01,9.38622789e+01
7.69497898e+03,1.14480352e+00,8.94437183e-01,7.37223835e-01,7.34103480e-03,2.28246551e+00,8.53296303e+01,7.74046742e+01,1.91320069e-01,9.38622876e+01
7.69498429e+03,1.00347950e+00,8.95626289e-01,7.37212163e-01,7.34338520e-03,2.28247734e+00,8.53298800e+01,7.74047207e+01,1.91319772e-01,9.38622962e+01
7.69498959e+03,8.61470384e-01,8.96781216e-01,7.37200628e-01,7.34569867e-03,2.28248918e+00,8.53301299e+01,7.74047672e+01,1.91319474e-01,9.38623049e+01
7.69499489e+03,7.18811049e-01,8.97903065e-01,7.37189229e-01,7.34797513e-03,2.28250102e+00,8.53303799e+01,7.74048138e+01,1.91319177e-01,9.38623135e+01
7.69500020e+03,5.75535382e-01,8.98992900e-01,7.37177966e-01,7.35021456e-03,2.28251286e+00,8.53306300e+01,7.74048603e+01,1.91318880e-01,9.38623222e+01
7.69500424e+03,4.65939618e-01,8.99802690e-01,7.37169471e-01,7.35189653e-03,2.28252189e+00,8.53308208e+01,7.74048958e+01,1.91318653e-01,9.38623288e+01
7.69500828e+03,3.56019131e-01,9.00594923e-01,7.37161054e-01,7.35355697e-03,2.28253093e+00,8.53310116e+01,7.74049312e+01,1.91318426e-01,9.38623354e+01
7.69501232e+03,2.45787792e-01,9.01370027e-01,7.37152713e-01,7.35519591e-03,2.28253996e+00,8.53312024e+01,7.74049667e+01,1.91318199e-01,9.38623420e+01
7.69501637e+03,1.35259159e-01,9.02128421e-01,7.37144449e-01,7.35681337e-03,2.28254900e+00,8.53313934e+01,7.74050021e+01,1.91317973e-01,9.38623486e+01
7.69502041e+03,2.44464819e-02,9.02870514e-01,7.37136261e-01,7.35840936e-03,2.28255804e+00,8.53315844e+01,7.74050376e+01,1.91317746e-01,9.38623552e+01
7.69502445e+03,-8.66372897e-02,9.03596702e-01,7.37128149e-01,7.35998394e-03,2.28256709e+00,8.53317754e+01,7.74050731e+01,1.91317519e-01,9.38623618e+01
7.69502849e+03,-1.97979501e-01,9.04307372e-01,7.37120111e-01,7.36153713e-03,2.28257613e+00,8.53319666e+01,7.74051085e+01,1.91317293e-01,9.38623684e+01
7.69503254e+03,-3.09567787e-01,9.05002901e-01,7.37112148e-01,7.36306900e-03,2.28258518e+00,8.53321578e+01,7.74051440e+01,1.91317066e-01,9.38623750e+01
7.69503658e+03,-4.21390064e-01,9.05683655e-01,7.37104259e-01,7.36457961e-03,2.28259423e+00,8.53323490e+01,7.74051795e+01,1.91316839e-01,9.38623816e+01
7.69504062e+03,-5.33434530e-01,9.06349992e-01,7.37096443e-01,7.36606902e-03,2.28260329e+00,8.53325404e+01,7.74052150e+01,1.91316612e-01,9.38623882e+01
7.69504466e+03,-6.45689650e-01,9.07002258e-01,7.37088700e-01,7.36753730e-03,2.28261234e+00,8.53327318e+01,7.74052504e+01,1.91316386e-01,9.38623948e+01
7.69504870e+03,-7.58144160e-01,9.07640792e-01,7.37081030e-01,7.36898454e-03,2.28262140e+00,8.53329232e+01,7.74052859e+01,1.91316159e-01,9.38624014e+01
7.69505275e+03,-8.70787054e-01,9.08265924e-01,7.37073430e-01,7.37041083e-03,2.28263046e+00,8.53331147e+01,7.74053214e+01,1.91315932e-01,9.38624080e+01
7.69505762e+03,-1.00671433e+00,9.09001630e-01,7.37064371e-01,7.37210128e-03,2.28264138e+00,8.53333455e+01,7.74053641e+01,1.91315659e-01,9.38624159e+01
7.69506249e+03,-1.14288109e+00,9.09718897e-01,7.37055414e-01,7.37376164e-03,2.28265230e+00,8.53335764e+01,7.74054069e+01,1.91315386e-01,9.38624239e+01
7.69506736e+03,-1.27926951e+00,9.10418252e-01,7.37046557e-01,7.37539211e-03,2.28266322e+00,8.53338073e+01,7.74054496e+01,1.91315112e-01,9.38624318e+01
7.69507223e+03,-1.41586232e+00,9.11100204e-01,7.37037802e-01,7.37699289e-03,2.28267415e+00,8.53340383e+01,7.74054923e+01,1.91314839e-01,9.38624398e+01
7.69507709e+03,-1.55264270e+00,9.11765247e-01,7.37029145e-01,7.37856420e-03,2.28268508e+00,8.53342694e+01,7.74055351e+01,1.91314566e-01,9.38624477e+01
7.69508196e+03,-1.68959431e+00,9.12413861e-01,7.37020587e-01,7.38010627e-03,2.28269601e+00,8.53345006e+01,7.74055778e+01,1.91314293e-01,9.38624557e+01
7.69508683e+03,-1.82670128e+00,9.13046508e-01,7.37012126e-01,7.38161933e-03,2.28270694e+00,8.53347319e+01,7.74056206e+01,1.91314019e-01,9.38624637e+01
7.69509170e+03,-1.96394819e+00,9.13663636e-01,7.37003762e-01,7.38310366e-03,2.28271788e+00,8.53349632e+01,7.74056633e+01,1.91313746e-01,9.38624716e+01
7.69509657e+03,-2.10132006e+00,9.14265679e-01,7.36995492e-01,7.38455950e-03,2.28272882e+00,8.53351946e+01,7.74057061e+01,1.91313473e-01,9.38624796e+01
7.69510243e+03,-2.26679022e+00,9.14970823e-01,7.36985665e-01,7.38627422e-03,2.28274199e+00,8.53354732e+01,7.74057575e+01,1.91313144e-01,9.38624891e+01
7.69510829e+03,-2.43239573e+00,9.15655433e-01,7.36975973e-01,7.38794857e-03,2.28275517e+00,8.53357519e+01,7.74058090e+01,1.91312815e-01,9.38624987e+01
7.69511415e+03,-2.59811283e+00,9.16320192e-01,7.36966414e-01,7.38958308e-03,2.28276834e+00,8.53360306e+01,7.74058604e+01,1.91312486e-01,9.38625083e+01
7.69512001e+03,-2.76391861e+00,9.16965752e-01,7.36956986e-01,7.39117828e-03,2.28278153e+00,8.53363095e+01,7.74059119e+01,1.91312157e-01,9.38625179e+01
7.69512587e+03,-2.92979094e+00,9.17592745e-01,7.36947688e-01,7.39273471e-03,2.28279471e+00,8.53365885e+01,7.74059634e+01,1.91311828e-01,9.38625274e+01
7.69513174e+03,-3.09570846e+00,9.18201775e-01,7.36938518e-01,7.39425294e-03,2.28280790e+00,8.53368675e+01,7.74060148e+01,1.91311499e-01,9.38625370e+01
7.69513760e+03,-3.26165053e+00,9.18793427e-01,7.36929473e-01,7.39573354e-03,2.28282109e+00,8.53371467e+01,7.74060663e+01,1.91311170e-01,9.38625466e+01
7.69514346e+03,-3.42759724e+00,9.19368260e-01,7.36920553e-01,7.39717710e-03,2.28283428e+00,8.53374259e+01,7.74061178e+01,1.91310841e-01,9.38625562e+01
7.69514932e+03,-3.59352938e+00,9.19926816e-01,7.36911756e-01,7.39858421e-03,2.28284748e+00,8.53377052e+01,7.74061693e+01,1.91310512e-01,9.38625657e+01
7.69515518e+03,-3.75942839e+00,9.20469615e-01,7.36903080e-01,7.39995549e-03,2.28286068e+00,8.53379846e+01,7.74062207e+01,1.91310183e-01,9.38625753e+01
7.69516225e+03,-3.95968729e+00,9.21104770e-01,7.36892761e-01,7.40156446e-03,2.28287663e+00,8.53383221e+01,7.74062829e+01,1.91309786e-01,9.38625869e+01
7.69516933e+03,-4.15984152e+00,9.21718523e-01,7.36882614e-01,7.40312316e-03,2.28289258e+00,8.53386597e+01,7.74063451e+01,1.91309388e-01,9.38625984e+01
7.69517641e+03,-4.35986205e+00,9.22311679e-01,7.36872635e-01,7.40463271e-03,2.28290853e+00,8.53389974e+01,7.74064072e+01,1.91308991e-01,9.38626100e+01
7.69518348e+03,-4.55972110e+00,9.22885010e-01,7.36862821e-01,7.40609421e-03,2.28292449e+00,8.53393352e+01,7.74064694e+01,1.91308594e-01,9.38626216e+01
7.69519056e+03,-4.75939204e+00,9.23439252e-01,7.36853169e-01,7.40750879e-03,2.28294045e+00,8.53396731e+01,7.74065316e+01,1.91308196e-01,9.38626332e+01
7.69519764e+03,-4.95884941e+00,9.23975109e-01,7.36843676e-01,7.40887758e-03,2.28295641e+00,8.53400111e+01,7.74065938e+01,1.91307799e-01,9.38626447e+01
7.69520471e+03,-5.15806881e+00,9.24493256e-01,7.36834340e-01,7.41020169e-03,2.28297238e+00,8.53403491e+01,7.74066560e+01,1.91307401e-01,9.38626563e+01
7.69521179e+03,-5.35702692e+00,9.24994333e-01,7.36825158e-01,7.41148226e-03,2.28298835e+00,8.53406873e+01,7.74067182e+01,1.91307003e-01,9.38626679e+01
7.69521887e+03,-5.55570141e+00,9.25478958e-01,7.36816127e-01,7.41272040e-03,2.28300432e+00,8.53410255e+01,7.74067803e+01,1.91306606e-01,9.38626794e+01
7.69522594e+03,-5.75407091e+00,9.25947717e-01,7.36807245e-01,7.41391723e-03,2.28302030e+00,8.53413639e+01,7.74068425e+01,1.91306208e-01,9.38626910e+01
7.69523447e+03,-5.99262588e+00,9.26492187e-01,7.36796736e-01,7.41530583e-03,2.28303955e+00,8.53417716e+01,7.74069175e+01,1.91305729e-01,9.38627050e+01
7.69524299e+03,-6.23067458e+00,9.27015380e-01,7.36786435e-01,7.41663798e-03,2.28305881e+00,8.53421794e+01,7.74069924e+01,1.91305250e-01,9.38627189e+01
7.69525152e+03,-6.46818479e+00,9.27518184e-01,7.36776336e-01,7.41791559e-03,2.28307807e+00,8.53425873e+01,7.74070674e+01,1.91304771e-01,9.38627328e+01
7.69526005e+03,-6.70512602e+00,9.28001441e-01,7.36766435e-01,7.41914051e-03,2.28309734e+00,8.53429953e+01,7.74071423e+01,1.91304292e-01,9.38627468e+01
7.69526857e+03,-6.94146941e+00,9.28465948e-01,7.36756728e-01,7.42031458e-03,2.28311661e+00,8.53434034e+01,7.74072173e+01,1.91303813e-01,9.38627607e+01
7.69527710e+03,-7.17718768e+00,9.28912462e-01,7.36747210e-01,7.42143959e-03,2.28313588e+00,8.53438116e+01,7.74072923e+01,1.91303334e-01,9.38627747e+01
7.69528562e+03,-7.41225501e+00,9.29341702e-01,7.36737877e-01,7.42251732e-03,2.28315516e+00,8.53442198e+01,7.74073672e+01,1.91302854e-01,9.38627886e+01
7.69529415e+03,-7.64664701e+00,9.29754349e-01,7.36728725e-01,7.42354949e-03,2.28317444e+00,8.53446282e+01,7.74074422e+01,1.91302375e-01,9.38628026e+01
7.69530267e+03,-7.88034066e+00,9.30151049e-01,7.36719750e-01,7.42453777e-03,2.28319372e+00,8.53450366e+01,7.74075172e+01,1.91301896e-01,9.38628165e+01
7.69531120e+03,-8.11331423e+00,9.30532418e-01,7.36710948e-01,7.42548382e-03,2.28321300e+00,8.53454451e+01,7.74075922e+01,1.91301416e-01,9.38628305e+01
7.69532151e+03,-8.39415380e+00,9.30974102e-01,7.36700526e-01,7.42657410e-03,2.28323634e+00,8.53459393e+01,7.74076829e+01,1.91300836e-01,9.38628474e+01
7.69533134e+03,-8.66074984e+00,9.31375826e-01,7.36690819e-01,7.42756030e-03,2.28325858e+00,8.53464103e+01,7.74077694e+01,1.91300284e-01,9.38628634e+01
7.69534117e+03,-8.92630343e+00,9.31759624e-01,7.36681325e-01,7.42849727e-03,2.28328082e+00,8.53468815e+01,7.74078559e+01,1.91299731e-01,9.38628795e+01
7.69535100e+03,-9.19078910e+00,9.32126243e-01,7.36672038e-01,7.42938725e-03,2.28330306e+00,8.53473527e+01,7.74079424e+01,1.91299178e-01,9.38628956e+01
7.69536083e+03,-9.45418313e+00,9.32476388e-01,7.36662954e-01,7.43023235e-03,2.28332531e+00,8.53478240e+01,7.74080288e+01,1.91298625e-01,9.38629117e+01
7.69537066e+03,-9.71646350e+00,9.32810724e-01,7.36654067e-01,7.43103465e-03,2.28334756e+00,8.53482953e+01,7.74081153e+01,1.91298072e-01,9.38629278e+01
7.69538049e+03,-9.97760982e+00,9.33129875e-01,7.36645372e-01,7.43179613e-03,2.28336982e+00,8.53487667e+01,7.74082019e+01,1.91297519e-01,9.38629439e+01
7.69539230e+03,-1.02900478e+01,9.33494308e-01,7.36635166e-01,7.43266024e-03,2.28339658e+00,8.53493335e+01,7.74083059e+01,1.91296855e-01,9.38629633e+01
7.69540412e+03,-1.06007894e+01,9.33838605e-01,7.36625222e-01,7.43347124e-03,2.28342334e+00,8.53499003e+01,7.74084099e+01,1.91296190e-01,9.38629826e+01
7.69541594e+03,-1.09098075e+01,9.34163662e-01,7.36615532e-01,7.43423212e-03,2.28345010e+00,8.53504672e+01,7.74085139e+01,1.91295525e-01,9.38630020e+01
7.69542775e+03,-1.12170777e+01,9.34470312e-01,7.36606088e-01,7.43494574e-03,2.28347687e+00,8.53510342e+01,7.74086180e+01,1.91294860e-01,9.38630213e+01
7.69543957e+03,-1.15225783e+01,9.34759333e-01,7.36596882e-01,7.43561478e-03,2.28350364e+00,8.53516012e+01,7.74087220e+01,1.91294194e-01,9.38630407e+01
7.69545139e+03,-1.18262898e+01,9.35031448e-01,7.36587908e-01,7.43624180e-03,2.28353041e+00,8.53521682e+01,7.74088261e+01,1.91293529e-01,9.38630600e+01
7.69546320e+03,-1.21281951e+01,9.35287330e-01,7.36579158e-01,7.43682923e-03,2.28355718e+00,8.53527353e+01,7.74089302e+01,1.91292864e-01,9.38630794e+01
7.69547502e+03,-1.24282792e+01,9.35527607e-01,7.36570625e-01,7.43737934e-03,2.28358396e+00,8.53533024e+01,7.74090343e+01,1.91292199e-01,9.38630988e+01
7.69548684e+03,-1.27265295e+01,9.35752862e-01,7.36562303e-01,7.43789429e-03,2.28361074e+00,8.53538695e+01,7.74091384e+01,1.91291533e-01,9.38631181e+01
7.69549865e+03,-1.30229348e+01,9.35963638e-01,7.36554184e-01,7.43837612e-03,2.28363751e+00,8.53544366e+01,7.74092425e+01,1.91290868e-01,9.38631375e+01
7.69551306e+03,-1.33818210e+01,9.36201770e-01,7.36544553e-01,7.43892158e-03,2.28367017e+00,8.53551281e+01,7.74093694e+01,1.91290056e-01,9.38631611e+01
7.69552747e+03,-1.37379384e+01,9.36419969e-01,7.36535206e-01,7.43942391e-03,2.28370282e+00,8.53558196e+01,7.74094964e+01,1.91289245e-01,9.38631847e+01
7.69554187e+03,-1.40912777e+01,9.36619004e-01,7.36526131e-01,7.43988615e-03,2.28373548e+00,8.53565112e+01,7.74096234e+01,1.91288433e-01,9.38632084e+01
7.69555628e+03,-1.44418332e+01,9.36799578e-01,7.36517320e-01,7.44031112e-03,2.28376813e+00,8.53572027e+01,7.74097504e+01,1.91287621e-01,9.38632320e+01
7.69557069e+03,-1.47896023e+01,9.36962330e-01,7.36508762e-01,7.44070144e-03,2.28380079e+00,8.53578942e+01,7.74098774e+01,1.91286809e-01,9.38632556e+01
7.69558510e+03,-1.51345857e+01,9.37107840e-01,7.36500448e-01,7.44105953e-03,2.28383345e+00,8.53585857e+01,7.74100044e+01,1.91285997e-01,9.38632792e+01
7.69559950e+03,-1.54767868e+01,9.37236635e-01,7.36492370e-01,7.44138766e-03,2.28386611e+00,8.53592772e+01,7.74101315e+01,1.91285185e-01,9.38633029e+01
7.69561391e+03,-1.58162118e+01,9.37349191e-01,7.36484519e-01,7.44168792e-03,2.28389877e+00,8.53599687e+01,7.74102585e+01,1.91284373e-01,9.38633265e+01
7.69562832e+03,-1.61528696e+01,9.37445937e-01,7.36476887e-01,7.44196224e-03,2.28393143e+00,8.53606601e+01,7.74103856e+01,1.91283561e-01,9.38633502e+01
7.69564273e+03,-1.64867715e+01,9.37527257e-01,7.36469465e-01,7.44221243e-03,2.28396409e+00,8.53613515e+01,7.74105127e+01,1.91282748e-01,9.38633738e+01
7.69566023e+03,-1.68886924e+01,9.37605783e-01,7.36460724e-01,7.44248629e-03,2.28400377e+00,8.53621914e+01,7.74106671e+01,1.91281761e-01,9.38634025e+01
7.69567773e+03,-1.72865957e+01,9.37662592e-01,7.36452270e-01,7.44272974e-03,2.28404345e+00,8.53630311e+01,7.74108216e+01,1.91280774e-01,9.38634312e+01
7.69569523e+03,-1.76805149e+01,9.37698148e-01,7.36444092e-01,7.44294531e-03,2.28408312e+00,8.53638709e+01,7.74109760e+01,1.91279787e-01,9.38634600e+01
